*******************************************************************************
 Revised: July 31, 2013             Moon / (Earth)                          301
 
 GEOPHYSICAL DATA (updated 2018-Aug-15):
  Vol. mean radius, km  = 1737.53+-0.03    Mass, x10^22 kg       =    7.349
  Radius (gravity), km  = 1738.0           Surface emissivity    =    0.92
  Radius (IAU), km      = 1737.4           GM, km^3/s^2          = 4902.800066
  Density, g/cm^3       =    3.3437        GM 1-sigma, km^3/s^2  =  +-0.0001  
  V(1,0)                =   +0.21          Surface accel., m/s^2 =    1.62
  Earth/Moon mass ratio = 81.3005690769    Farside crust. thick. = ~80 - 90 km
  Mean crustal density  = 2.97+-.07 g/cm^3 Nearside crust. thick.= 58+-8 km 
  Heat flow, Apollo 15  = 3.1+-.6 mW/m^2   Mean angular diameter = 31'05.2"
  Heat flow, Apollo 17  = 2.2+-.5 mW/m^2   Sid. rot. rate, rad/s = 0.0000026617
  Geometric Albedo      = 0.12             Mean solar day        = 29.5306 d
  Obliquity to orbit    = 6.67 deg         Orbit period          = 27.321582 d
  Semi-major axis, a    = 384400 km        Eccentricity          = 0.05490
  Mean motion, rad/s    = 2.6616995x10^-6  Inclination           = 5.145 deg
  Apsidal period        = 3231.50 d        Nodal period          = 6798.38 d
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         1414+-7     1323+-7     1368+-7
  Maximum Planetary IR (W/m^2)   1314        1226        1268
  Minimum Planetary IR (W/m^2)      5.2         5.2         5.2
********************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Wed Jun  2 01:08:23 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2001-Jan-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Keplerian GM    : 4.0350323562548013E+05 km^3/s^2
Output units    : KM-S, deg, Julian Day Number (Tp)
Output type     : GEOMETRIC osculating elements
Output format   : 10
EOP file        : eop.210601.p210823
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2021-JUN-01. PREDICTS-> 2021-AUG-22
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
2451680.500000000, A.D. 2000-May-16 00:00:00.0000,  4.246343389207313E-02,  3.692079576159065E+05,  2.162148907532528E+01,  1.236614465015279E+01,  7.859371166461933E+01,  2.451671787594682E+06,  1.520101597301947E-04,  1.144259243236094E+02,  1.187570050948055E+02,  3.855810531775473E+05,  4.019541487391880E+05,  2.368262757166822E+06,
2451681.500000000, A.D. 2000-May-17 00:00:00.0000,  4.285446321498464E-02,  3.700201908178692E+05,  2.163610330700027E+01,  1.238356038318599E+01,  8.294359444773225E+01,  2.451672103261990E+06,  1.514171183822439E-04,  1.229322520796513E+02,  1.269339163354134E+02,  3.865871767638816E+05,  4.031541627098941E+05,  2.377538311693402E+06,
2451682.500000000, A.D. 2000-May-18 00:00:00.0000,  4.389071107839170E-02,  3.701209557294190E+05,  2.164976217057588E+01,  1.241056435872250E+01,  8.629782390183715E+01,  2.451672363802908E+06,  1.511095586435627E-04,  1.323368296318768E+02,  1.359196502511700E+02,  3.871115572434998E+05,  4.041021587575806E+05,  2.382377416965184E+06,
2451683.500000000, A.D. 2000-May-19 00:00:00.0000,  4.570034993737242E-02,  3.693852912678217E+05,  2.166117935691854E+01,  1.244530258009368E+01,  8.860626992770547E+01,  2.451672567678450E+06,  1.511311172687120E-04,  1.427512870253749E+02,  1.457815444742247E+02,  3.870747424496909E+05,  4.047641936315601E+05,  2.382037574432258E+06,
2451684.500000000, A.D. 2000-May-20 00:00:00.0000,  4.832216061745382E-02,  3.678140917878425E+05,  2.166946493967061E+01,  1.248475473234342E+01,  9.009571765420870E+01,  2.451672731781468E+06,  1.514741527315868E-04,  1.540149924595413E+02,  1.563152919115639E+02,  3.864901299230444E+05,  4.051661680582463E+05,  2.376643100542192E+06,
2451685.500000000, A.D. 2000-May-21 00:00:00.0000,  5.164962458517117E-02,  3.655483425991241E+05,  2.167424270004827E+01,  1.252525947092317E+01,  9.111706964848753E+01,  2.451672879177671E+06,  1.520835162807275E-04,  1.658378048955134E+02,  1.672002770240332E+02,  3.854570547717930E+05,  4.053657669444619E+05,  2.367120440163182E+06,
2451686.500000000, A.D. 2000-May-22 00:00:00.0000,  5.541285676443228E-02,  3.628541649109944E+05,  2.167568663772446E+01,  1.256309464464536E+01,  9.196491054179759E+01,  2.451673025085147E+06,  1.528660415890785E-04,  1.779716356677357E+02,  1.781817987118140E+02,  3.841404866766254E+05,  4.054268084422565E+05,  2.355003088048303E+06,
2451687.500000000, A.D. 2000-May-23 00:00:00.0000,  5.922249369746542E-02,  3.600758494062850E+05,  2.167447832614688E+01,  1.259504347013751E+01,  9.277111478615932E+01,  2.451700277816178E+06,  1.537041310236875E-04,  1.903101293907923E+02,  1.891782573277532E+02,  3.827428345108541E+05,  4.054098196154232E+05,  2.342162163127028E+06,
2451688.500000000, A.D. 2000-May-24 00:00:00.0000,  6.266022707128203E-02,  3.575704206510185E+05,  2.167169192705305E+01,  1.261888337571837E+01,  9.349618987196389E+01,  2.451700271479691E+06,  1.544718447362049E-04,  2.028935073796079E+02,  2.002895470793431E+02,  3.814736459264817E+05,  4.053768712019449E+05,  2.330521789357668E+06,
2451689.500000000, A.D. 2000-May-25 00:00:00.0000,  6.538310909429150E-02,  3.556417699553464E+05,  2.166861937294178E+01,  1.263373606098719E+01,  9.397638515040359E+01,  2.451700259454285E+06,  1.550520230538424E-04,  2.158610267123861E+02,  2.117486269179074E+02,  3.805214451139492E+05,  4.054011202725520E+05,  2.321801372917196E+06,
2451690.500000000, A.D. 2000-May-26 00:00:00.0000,  6.721426993616787E-02,  3.544863209212209E+05,  2.166655584624034E+01,  1.264022130449378E+01,  9.398561012113208E+01,  2.451700230508721E+06,  1.553530420754214E-04,  2.293922191044993E+02,  2.238571727706345E+02,  3.800297426258470E+05,  4.055731643304731E+05,  2.317302546449177E+06,
2451691.500000000, A.D. 2000-May-27 00:00:00.0000,  6.819895223483313E-02,  3.541567029183016E+05,  2.166657460552922E+01,  1.264037125033087E+01,  9.330256375400360E+01,  2.451700170185928E+06,  1.553237031105055E-04,  2.436463827349602E+02,  2.369146995376805E+02,  3.800775967871164E+05,  4.059984906559311E+05,  2.317740259797160E+06,
2451692.500000000, A.D. 2000-May-28 00:00:00.0000,  6.860145352449123E-02,  3.545506504269756E+05,  2.166932782434641E+01,  1.263729192906571E+01,  9.179179996666855E+01,  2.451700066621404E+06,  1.549644386286537E-04,  2.586910546203738E+02,  2.511320398978821E+02,  3.806648096764004E+05,  4.067789689258253E+05,  2.323113632945682E+06,
2451693.500000000, A.D. 2000-May-29 00:00:00.0000,  6.881548924574171E-02,  3.554360679486961E+05,  2.167491277649646E+01,  1.263460395709693E+01,  8.949383779089030E+01,  2.451699917772793E+06,  1.543325437818218E-04,  2.744232882671038E+02,  2.665336333304157E+02,  3.817031574771293E+05,  4.079702470055624E+05,  2.332625324370523E+06,
2451694.500000000, A.D. 2000-May-30 00:00:00.0000,  6.918494003259361E-02,  3.565185379196201E+05,  2.168283727952413E+01,  1.263574652810054E+01,  8.667434188288335E+01,  2.451699736638099E+06,  1.535387745041403E-04,  2.905320675256534E+02,  2.828984678479034E+02,  3.830175866859137E+05,  4.095166354522074E+05,  2.344684599461176E+06,
2451695.500000000, A.D. 2000-May-31 00:00:00.0000,  6.980372281796503E-02,  3.575336266279976E+05,  2.169210347732447E+01,  1.264327448260959E+01,  8.375487793531688E+01,  2.451699548370163E+06,  1.527329350194674E-04,  3.065771989137141E+02,  2.998179516673289E+02,  3.843636395870352E+05,  4.111936525460727E+05,  2.357055470413858E+06,
2451696.500000000, A.D. 2000-Jun-01 00:00:00.0000,  7.043136878800378E-02,  3.583178023266117E+05,  2.170140581834384E+01,  1.265830278172995E+01,  8.112170208587594E+01,  2.451699377893806E+06,  1.520777765222732E-04,  3.221858570829497E+02,  3.168766070524825E+02,  3.854667533901477E+05,  4.126157044536837E+05,  2.367209780630075E+06,
2451697.500000000, A.D. 2000-Jun-02 00:00:00.0000,  7.061476281818353E-02,  3.588192706568211E+05,  2.170941080823303E+01,  1.268024353464100E+01,  7.894030661502852E+01,  2.451699236553466E+06,  1.517141747276308E-04,  3.372370753503952E+02,  3.338318877978205E+02,  3.860823868311833E+05,  4.133455030055456E+05,  2.372883091815913E+06,
2451698.500000000, A.D. 2000-Jun-03 00:00:00.0000,  6.995292091494294E-02,  3.590569390382098E+05,  2.171505893977818E+01,  1.270692938716448E+01,  7.710831236986982E+01,  2.451699117831628E+06,  1.517254927596540E-04,  3.519007941739411E+02,  3.506649566533857E+02,  3.860631865985059E+05,  4.130694341588021E+05,  2.372706085524272E+06,
2451699.500000000, A.D. 2000-Jun-04 00:00:00.0000,  6.833833712296054E-02,  3.590696479101491E+05,  2.171781279253219E+01,  1.273512433907498E+01,  7.535489794706011E+01,  2.451699003567931E+06,  1.521126866201659E-04,  6.524376393967168E+00,  7.496311917253126E+00,  3.854077743215448E+05,  4.117459007329405E+05,  2.366666502307863E+06,
2451700.500000000, A.D. 2000-Jun-05 00:00:00.0000,  6.603481673404726E-02,  3.588919981270908E+05,  2.171778066705982E+01,  1.276130852805989E+01,  7.341802442314933E+01,  2.451698876010490E+06,  1.527905556242961E-04,  2.143845443106895E+01,  2.443217943179164E+01,  3.842669989817960E+05,  4.096419998365011E+05,  2.356166574099129E+06,
2451701.500000000, A.D. 2000-Jun-06 00:00:00.0000,  6.354856768308816E-02,  3.585691171242445E+05,  2.171567725487552E+01,  1.278252906166446E+01,  7.123056211284981E+01,  2.451698730556739E+06,  1.536083088310183E-04,  3.675538042888019E+01,  4.140317453529651E+01,  3.829019901620464E+05,  4.072348631998483E+05,  2.343623224157942E+06,
2451702.500000000, A.D. 2000-Jun-07 00:00:00.0000,  6.135979106376653E-02,  3.581965271725775E+05,  2.171263292250578E+01,  1.279708096106366E+01,  6.903080124060561E+01,  2.451698583024542E+06,  1.543877430211945E-04,  5.224893124128581E+01,  5.807169483353085E+01,  3.816121702036650E+05,  4.050278132347525E+05,  2.331791325886400E+06,
2451703.500000000, A.D. 2000-Jun-08 00:00:00.0000,  5.967641147881194E-02,  3.579459288706136E+05,  2.170991032361026E+01,  1.280483939042917E+01,  6.729784927113877E+01,  2.451698464755133E+06,  1.549658484496280E-04,  6.741714179783750E+01,  7.390327144376653E+01,  3.806625009094389E+05,  4.033790729482643E+05,  2.323092498132057E+06,
2451704.500000000, A.D. 2000-Jun-09 00:00:00.0000,  5.837474982936508E-02,  3.580362264749556E+05,  2.170861103131334E+01,  1.280718155478798E+01,  6.652024119466726E+01,  2.451698406863995E+06,  1.552289894109262E-04,  8.171982815533181E+01,  8.839447280462596E+01,  3.802321851607895E+05,  4.024281438466234E+05,  2.319154439941619E+06,
2451705.500000000, A.D. 2000-Jun-10 00:00:00.0000,  5.714802039079346E-02,  3.586531657423305E+05,  2.170944844266789E+01,  1.280656206329290E+01,  6.697373611116838E+01,  2.451698426199510E+06,  1.551312943908284E-04,  9.481258018432341E+01,  1.012855033107016E+02,  3.803918043328340E+05,  4.021304429233376E+05,  2.320614943707217E+06,
2451706.500000000, A.D. 2000-Jun-11 00:00:00.0000,  5.572295948962882E-02,  3.598682094102740E+05,  2.171263370174179E+01,  1.280589204218797E+01,  6.865844129647560E+01,  2.451698522620287E+06,  1.546963490286383E-04,  1.066237790203638E+02,  1.126117542024193E+02,  3.811044788463449E+05,  4.023407482824159E+05,  2.327139601293077E+06,
2451707.500000000, A.D. 2000-Jun-12 00:00:00.0000,  5.400126437867850E-02,  3.616014488275840E+05,  2.171788367453193E+01,  1.280789789882630E+01,  7.136630112147112E+01,  2.451698684458747E+06,  1.540056784445470E-04,  1.173003907565994E+02,  1.226262449983186E+02,  3.822430572172892E+05,  4.028846656069944E+05,  2.337576144178512E+06,
2451708.500000000, A.D. 2000-Jun-13 00:00:00.0000,  5.208732744131288E-02,  3.636352001465095E+05,  2.172452815228902E+01,  1.281460579888434E+01,  7.477620506709100E+01,  2.451698894712490E+06,  1.531791877638170E-04,  1.271229240042213E+02,  1.316970406298232E+02,  3.836167725925155E+05,  4.035983450385215E+05,  2.350188725083689E+06,
2451709.500000000, A.D. 2000-Jun-14 00:00:00.0000,  5.023770006784107E-02,  3.656615281849512E+05,  2.173167565838416E+01,  1.282703596615339E+01,  7.852730520042091E+01,  2.451699134957433E+06,  1.523525151250911E-04,  1.364377223082354E+02,  1.402292851676580E+02,  3.850032036553465E+05,  4.043448791257418E+05,  2.362940970842635E+06,
2451710.500000000, A.D. 2000-Jun-15 00:00:00.0000,  4.877902521115469E-02,  3.673448910930982E+05,  2.173839458148386E+01,  1.284512463408626E+01,  8.227829373857260E+01,  2.451699388152753E+06,  1.516551852981868E-04,  1.455986234886823E+02,  1.486038004964952E+02,  3.861824968426946E+05,  4.050201025922910E+05,  2.373806073904842E+06,
2451711.500000000, A.D. 2000-Jun-16 00:00:00.0000,  4.802491764886661E-02,  3.683862109725995E+05,  2.174387462770141E+01,  1.286784145641771E+01,  8.577015100566101E+01,  2.451699642011535E+06,  1.511922276869117E-04,  1.549010037736361E+02,  1.571142554871174E+02,  3.869704342079840E+05,  4.055546574433685E+05,  2.381074778165757E+06,
2451712.500000000, A.D. 2000-Jun-17 00:00:00.0000,  4.820470652494215E-02,  3.685789601148443E+05,  2.174754653304336E+01,  1.289344436260347E+01,  8.888256163955316E+01,  2.451699892278942E+06,  1.510308483927002E-04,  1.645189753782946E+02,  1.659121780739948E+02,  3.872460419184696E+05,  4.059131237220949E+05,  2.383619001225181E+06,
2451713.500000000, A.D. 2000-Jun-18 00:00:00.0000,  4.940866872383363E-02,  3.678496448166149E+05,  2.174915034984776E+01,  1.291980906927085E+01,  9.164404477634459E+01,  2.451700142735173E+06,  1.511929030294497E-04,  1.744868429974045E+02,  1.749992216545524E+02,  3.869692818708726E+05,  4.060889189251303E+05,  2.381064142474190E+06,
2451714.500000000, A.D. 2000-Jun-19 00:00:00.0000,  5.155735963287506E-02,  3.662749907053261E+05,  2.174875165798175E+01,  1.294477802398555E+01,  9.416966465894473E+01,  2.451727874796263E+06,  1.516532949257573E-04,  1.847521219196834E+02,  1.842922776516075E+02,  3.861857060365272E+05,  4.060964213677282E+05,  2.373835663618387E+06,
2451715.500000000, A.D. 2000-Jun-20 00:00:00.0000,  5.440681848179334E-02,  3.640699909264761E+05,  2.174671044073922E+01,  1.296648475035696E+01,  9.655938674219557E+01,  2.451728015220312E+06,  1.523439867649244E-04,  1.952681566224865E+02,  1.937278589613879E+02,  3.850175720831022E+05,  4.059651532397284E+05,  2.363073250508409E+06,
2451716.500000000, A.D. 2000-Jun-21 00:00:00.0000,  5.759436232579684E-02,  3.615480525215151E+05,  2.174361031687425E+01,  1.298361894715879E+01,  9.882257541422618E+01,  2.451728132648048E+06,  1.531630184644664E-04,  2.060618554579585E+02,  2.033398160977697E+02,  3.836437708647336E+05,  4.057394892079521E+05,  2.350436832658267E+06,
2451717.500000000, A.D. 2000-Jun-22 00:00:00.0000,  6.071586377502854E-02,  3.590627608185699E+05,  2.174015798286426E+01,  1.299560396418848E+01,  1.008598206893156E+02,  2.451728229702030E+06,  1.539877153964633E-04,  2.172462650683060E+02,  2.132788389566335E+02,  3.822727830384324E+05,  4.054828052582948E+05,  2.337848828220672E+06,
2451718.500000000, A.D. 2000-Jun-23 00:00:00.0000,  6.341778089221269E-02,  3.569437840321740E+05,  2.173706531145292E+01,  1.300266351960691E+01,  1.024867555621955E+02,  2.451728301934924E+06,  1.546910797636232E-04,  2.289941080802540E+02,  2.237887757789631E+02,  3.811131332091783E+05,  4.052824823861827E+05,  2.327218870991789E+06,
2451719.500000000, A.D. 2000-Jun-24 00:00:00.0000,  6.548633554366726E-02,  3.554373398168908E+05,  2.173492980804233E+01,  1.300576259004357E+01,  1.034765576284885E+02,  2.451728339720552E+06,  1.551601005689194E-04,  2.414961852559361E+02,  2.351627525929177E+02,  3.803447218973217E+05,  4.052521039777526E+05,  2.320184110992467E+06,
2451720.500000000, A.D. 2000-Jun-25 00:00:00.0000,  6.691332458936294E-02,  3.546596473915951E+05,  2.173413210527606E+01,  1.300642177845788E+01,  1.036160956212236E+02,  2.451728331344090E+06,  1.553143050690678E-04,  2.549099722896512E+02,  2.476837185266660E+02,  3.800929289184362E+05,  4.055262104452772E+05,  2.317880505854944E+06,
2451721.500000000, A.D. 2000-Jun-26 00:00:00.0000,  6.790891198481773E-02,  3.545736017175656E+05,  2.173477002812547E+01,  1.300642601621815E+01,  1.027829300353287E+02,  2.451728268032044E+06,  1.551222438594757E-04,  2.692910317987122E+02,  2.615416921861810E+02,  3.804066000379891E+05,  4.062395983584127E+05,  2.320750338849674E+06,
2451722.500000000, A.D. 2000-Jun-27 00:00:00.0000,  6.882563975510525E-02,  3.550025617984596E+05,  2.173664548409330E+01,  1.300747391087996E+01,  1.010347173507024E+02,  2.451728150698844E+06,  1.546127933322503E-04,  2.845148832625115E+02,  2.767356977424039E+02,  3.812417705585187E+05,  4.074809793185778E+05,  2.328397231827959E+06,
2451723.500000000, A.D. 2000-Jun-28 00:00:00.0000,  6.998251649190632E-02,  3.556901827009128E+05,  2.173931191381178E+01,  1.301083614783327E+01,  9.865599950058402E+01,  2.451727994710654E+06,  1.538774550255405E-04,  3.002427674124901E+02,  2.930154357997842E+02,  3.824553720852897E+05,  4.092205614696667E+05,  2.339524005906176E+06,
2451724.500000000, A.D. 2000-Jun-29 00:00:00.0000,  7.145619252126263E-02,  3.563900223460474E+05,  2.174217692829273E+01,  1.301710101139536E+01,  9.608168185327342E+01,  2.451727826458857E+06,  1.530599034241883E-04,  3.160096584657584E+02,  3.099446353078009E+02,  3.838160563622178E+05,  4.112420903783882E+05,  2.352020300197762E+06,
2451725.500000000, A.D. 2000-Jun-30 00:00:00.0000,  7.298448609369305E-02,  3.569377059144818E+05,  2.174463977116624E+01,  1.302607473321435E+01,  9.369866848619861E+01,  2.451727670723572E+06,  1.523308987893260E-04,  3.314302612359241E+02,  3.270878246705492E+02,  3.850396250763903E+05,  4.131415442382989E+05,  2.363276281182329E+06,
2451726.500000000, A.D. 2000-Jul-01 00:00:00.0000,  7.408437232405010E-02,  3.572647986701481E+05,  2.174623081955975E+01,  1.303687116277265E+01,  9.166268200681144E+01,  2.451727537853307E+06,  1.518510934993872E-04,  3.463834326138459E+02,  3.441885727483756E+02,  3.858502740329413E+05,  4.144357493957345E+05,  2.370743546877737E+06,
2451727.500000000, A.D. 2000-Jul-02 00:00:00.0000,  7.432345850917875E-02,  3.573618886370717E+05,  2.174671576566174E+01,  1.304817391679120E+01,  8.986315519121474E+01,  2.451727420601480E+06,  1.517304263419195E-04,  1.040875596371825E+00,  1.211359340493728E+00,  3.860548178757268E+05,  4.147477471143820E+05,  2.372628935931095E+06,
2451728.500000000, A.D. 2000-Jul-03 00:00:00.0000,  7.356960712206523E-02,  3.572339475880900E+05,  2.174613466005398E+01,  1.305859921093558E+01,  8.803518595714542E+01,  2.451727301302196E+06,  1.519974319646530E-04,  1.574199254806344E+01,  1.824955589967895E+01,  3.856025777374930E+05,  4.139712078868960E+05,  2.368461067708815E+06,
2451729.500000000, A.D. 2000-Jul-04 00:00:00.0000,  7.206856453457409E-02,  3.568848993344555E+05,  2.174476567088406E+01,  1.306705152305708E+01,  8.593965792327948E+01,  2.451727164035215E+06,  1.525905772909741E-04,  3.079695298007136E+01,  3.537366213541704E+01,  3.846026610311476E+05,  4.123204227278397E+05,  2.359254459818434E+06,
2451730.500000000, A.D. 2000-Jul-05 00:00:00.0000,  7.030581596490575E-02,  3.563419295588505E+05,  2.174302850422773E+01,  1.307296703527495E+01,  8.353452237179766E+01,  2.451727006131562E+06,  1.533754759366324E-04,  4.629949066535900E+01,  5.248730704179030E+01,  3.832894038470173E+05,  4.102368781351842E+05,  2.347180980541734E+06,
2451731.500000000, A.D. 2000-Jul-06 00:00:00.0000,  6.873070726717985E-02,  3.557012866920723E+05,  2.174136167867087E+01,  1.307638345062883E+01,  8.105538024148197E+01,  2.451726843113416E+06,  1.541810196140010E-04,  6.203550427543669E+01,  6.926403458624451E+01,  3.819532002910381E+05,  4.082051138900040E+05,  2.334917753827780E+06,
2451732.500000000, A.D. 2000-Jul-07 00:00:00.0000,  6.751358029881162E-02,  3.551534667365443E+05,  2.174011259336481E+01,  1.307783843010828E+01,  7.893303433757019E+01,  2.451726702369604E+06,  1.548409507470746E-04,  7.756219606731702E+01,  8.523383038347619E+01,  3.808671732188355E+05,  4.065808797011267E+05,  2.324966349425502E+06,
2451733.500000000, A.D. 2000-Jul-08 00:00:00.0000,  6.649362248828157E-02,  3.549503123755432E+05,  2.173946929438988E+01,  1.307815261596966E+01,  7.758472878563640E+01,  2.451726608935164E+06,  1.552282398833199E-04,  9.242103157583213E+01,  9.998517859919325E+01,  3.802334091403543E+05,  4.055165059051653E+05,  2.319165638099102E+06,
2451734.500000000, A.D. 2000-Jul-09 00:00:00.0000,  6.532687246332089E-02,  3.553220971031191E+05,  2.173944499270254E+01,  1.307817747707114E+01,  7.723691007216316E+01,  2.451726574656021E+06,  1.552753272377148E-04,  1.063247368098389E+02,  1.133300682389347E+02,  3.801565345518883E+05,  4.049909720006575E+05,  2.318462349455346E+06,
2451735.500000000, A.D. 2000-Jul-10 00:00:00.0000,  6.369973433013040E-02,  3.563936598416973E+05,  2.173990917576657E+01,  1.307858159113285E+01,  7.788833372700832E+01,  2.451726597483038E+06,  1.549793763688838E-04,  1.192066439165122E+02,  1.253278472237367E+02,  3.806403489448099E+05,  4.048870380479224E+05,  2.322889718843129E+06,
2451736.500000000, A.D. 2000-Jul-11 00:00:00.0000,  6.147628778340205E-02,  3.581401008030962E+05,  2.174064804282023E+01,  1.307972238557764E+01,  7.937817932773861E+01,  2.451726667376375E+06,  1.543954830357042E-04,  1.311649350436348E+02,  1.362060222718175E+02,  3.815994163399918E+05,  4.050587318768875E+05,  2.331674430635703E+06,
2451737.500000000, A.D. 2000-Jul-12 00:00:00.0000,  5.874088987757922E-02,  3.603884929814915E+05,  2.174143347329693E+01,  1.308161777989907E+01,  8.147512424954290E+01,  2.451726772635186E+06,  1.536220508178359E-04,  1.423837252135481E+02,  1.462630307691680E+02,  3.828791552781031E+05,  4.053698175747147E+05,  2.343413579518515E+06,
2451738.500000000, A.D. 2000-Jul-13 00:00:00.0000,  5.576205593436110E-02,  3.628526243463450E+05,  2.174208245945178E+01,  1.308400459033312E+01,  8.394622474010430E+01,  2.451726904059991E+06,  1.527822541253227E-04,  1.530708929242749E+02,  1.557940863258883E+02,  3.842809184134220E+05,  4.057092124804989E+05,  2.356294597569576E+06,
2451739.500000000, A.D. 2000-Jul-14 00:00:00.0000,  5.291512270060166E-02,  3.651868139304542E+05,  2.174249523060860E+01,  1.308645368668157E+01,  8.660594089052687E+01,  2.451727057347320E+06,  1.520046468072857E-04,  1.634118646359952E+02,  1.650393326564215E+02,  3.855903759880321E+05,  4.059939380456100E+05,  2.368348649606842E+06,
2451740.500000000, A.D. 2000-Jul-15 00:00:00.0000,  5.059093282368787E-02,  3.670487699364357E+05,  2.174266745506160E+01,  1.308850638791648E+01,  8.935279730657614E+01,  2.451727234449468E+06,  1.514051146176013E-04,  1.735319979784924E+02,  1.741463490115363E+02,  3.866076095397898E+05,  4.061664491431438E+05,  2.377726808696256E+06,
2451741.500000000, A.D. 2000-Jul-16 00:00:00.0000,  4.910868068091916E-02,  3.681624877744533E+05,  2.174267800451473E+01,  1.308979971853749E+01,  9.218538671133898E+01,  2.451755024023081E+06,  1.510717163610052E-04,  1.834763864597809E+02,  1.831548988078680E+02,  3.871762001551229E+05,  4.061899125357925E+05,  2.382974183862014E+06,
2451742.500000000, A.D. 2000-Jul-17 00:00:00.0000,  4.864827561284657E-02,  3.683703357673473E+05,  2.174265797061988E+01,  1.309015603562069E+01,  9.517554151884164E+01,  2.451755278306318E+06,  1.510535140050600E-04,  1.932300225401476E+02,  1.920257329766112E+02,  3.872073033815605E+05,  4.060442709957738E+05,  2.383261338679884E+06,
2451743.500000000, A.D. 2000-Jul-18 00:00:00.0000,  4.921603912377636E-02,  3.676627670477648E+05,  2.174274899005817E+01,  1.308962197370571E+01,  9.839374362301010E+01,  2.451755522317410E+06,  1.513541858789459E-04,  2.027841352726204E+02,  2.007179921957218E+02,  3.866943303386546E+05,  4.057258936295443E+05,  2.378526883213726E+06,
2451744.500000000, A.D. 2000-Jul-19 00:00:00.0000,  5.065020482287584E-02,  3.661784788880315E+05,  2.174305994379802E+01,  1.308845098551997E+01,  1.018258117825696E+02,  2.451755758568665E+06,  1.519309699132112E-04,  2.122106177858116E+02,  2.092757209437244E+02,  3.857150238492567E+05,  4.052515688104820E+05,  2.369497148643531E+06,
2451745.500000000, A.D. 2000-Jul-20 00:00:00.0000,  5.266144798920358E-02,  3.641760757460644E+05,  2.174363118017797E+01,  1.308703274866050E+01,  1.053341317745532E+02,  2.451755983247380E+06,  1.526992283936849E-04,  2.216922808868347E+02,  2.178697159834635E+02,  3.844202001207209E+05,  4.046643244953774E+05,  2.357575763721989E+06,
2451746.500000000, A.D. 2000-Jul-21 00:00:00.0000,  5.489819854410707E-02,  3.619845864686000E+05,  2.174441465740887E+01,  1.308578178505746E+01,  1.086757645759471E+02,  2.451756186535520E+06,  1.535426076584847E-04,  2.314976322572381E+02,  2.267818213054002E+02,  3.830112120313141E+05,  4.040378375940283E+05,  2.344626064972959E+06,
2451747.500000000, A.D. 2000-Jul-22 00:00:00.0000,  5.702796360510148E-02,  3.599419425693935E+05,  2.174527649752571E+01,  1.308500687962229E+01,  1.115488702443654E+02,  2.451756354845210E+06,  1.543283382908569E-04,  2.419297735268563E+02,  2.363596639018519E+02,  3.817100917917960E+05,  4.034782410141985E+05,  2.332688889071827E+06,
2451748.500000000, A.D. 2000-Jul-23 00:00:00.0000,  5.882509878058205E-02,  3.583304420955521E+05,  2.174602488401771E+01,  1.308479114799651E+01,  1.136424484796975E+02,  2.451756473057810E+06,  1.549266359575735E-04,  2.532753482637968E+02,  2.469662547927391E+02,  3.807267295709724E+05,  4.031230170463928E+05,  2.323680481247819E+06,
2451749.500000000, A.D. 2000-Jul-24 00:00:00.0000,  6.024625602702127E-02,  3.573194285938938E+05,  2.174646074588911E+01,  1.308491716235007E+01,  1.146918258531003E+02,  2.451756527115272E+06,  1.552323720777705E-04,  2.657517892510248E+02,  2.589214485668321E+02,  3.802266613839295E+05,  4.031338941739653E+05,  2.319103903273745E+06,
2451750.500000000, A.D. 2000-Jul-25 00:00:00.0000,  6.145888738190723E-02,  3.569291838637785E+05,  2.174644174450250E+01,  1.308486859782934E+01,  1.145562142915945E+02,  2.451756508558379E+06,  1.551861672407145E-04,  2.794367394365916E+02,  2.724184162499097E+02,  3.803021296191409E+05,  4.036750753745033E+05,  2.319794388900603E+06,
2451751.500000000, A.D. 2000-Jul-26 00:00:00.0000,  6.277782567103911E-02,  3.570340793364375E+05,  2.174594335422902E+01,  1.308392613808955E+01,  1.133118277735371E+02,  2.451756421092751E+06,  1.547909152359273E-04,  2.941856250494228E+02,  2.874213918419941E+02,  3.809492446036815E+05,  4.048644098709255E+05,  2.325717885001841E+06,
